job_id,estimate_id,scheduled_date,completed_date,completed_month,customer_id,customer_name,customer_type,contract_type,acquisition_channel,property_tier,service_id,service_name,service_category,billing_type,target_margin,crew_id,crew_name,crew_home_base,city,billed_revenue,labor_cost,actual_material_cost,gross_profit,gross_margin_pct,estimated_labor_hours,actual_labor_hours,labor_variance_hours,labor_variance_pct,estimated_material_cost,material_variance,material_variance_pct,rework_flag,weather_delay_flag,travel_minutes,customer_rating
907349,,2026-06-14,2026-06-14,2026-06-01 00:00:00,182,Henry Flores,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,55.52,16.0,7.51,32.010000000000005,0.5765489913544669,0.92,0.82,-0.10000000000000009,-0.10869565217391314,6.36,1.1499999999999995,0.18081761006289299,0,0,22,4.4
916512,,2026-06-14,2026-06-14,2026-06-01 00:00:00,411,Elijah Diaz,Residential,Recurring,Website,Estate/Commercial,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,178.92,34.18,55.73,89.00999999999999,0.49748490945674045,1.73,1.66,-0.07000000000000006,-0.040462427745664775,47.36,8.369999999999997,0.17673141891891886,0,0,19,4.4
901913,,2026-06-14,2026-06-14,2026-06-01 00:00:00,44,Wyatt Morgan,Residential,Recurring,Referral,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,3,Crew C,Brentwood,Brentwood,85.06,18.33,21.61,45.120000000000005,0.5304490947566424,0.78,0.85,0.06999999999999995,0.08974358974358967,20.95,0.6600000000000001,0.03150357995226731,0,0,37,4.9
912647,,2026-06-14,2026-06-14,2026-06-01 00:00:00,320,Noah Price,Residential,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,69.78,29.06,7.46,33.26,0.47664087130983085,1.5,1.28,-0.21999999999999997,-0.14666666666666664,8.4,-0.9400000000000004,-0.11190476190476195,0,0,28,4.5
901261,,2026-06-14,2026-06-14,2026-06-01 00:00:00,31,Carter Ross,Residential,Recurring,Referral,Estate/Commercial,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nashville,181.77,35.78,42.59,103.4,0.5688507454475435,1.84,1.63,-0.2100000000000002,-0.11413043478260879,44.18,-1.5899999999999963,-0.035989135355364334,0,0,40,5.0
901959,,2026-06-14,2026-06-14,2026-06-01 00:00:00,45,Lucas Ramos,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,53.13,22.8,5.53,24.8,0.46677959721437984,0.92,1.01,0.08999999999999997,0.0978260869565217,6.44,-0.9100000000000001,-0.14130434782608697,0,0,15,4.5
905460,,2026-06-14,2026-06-14,2026-06-01 00:00:00,140,Jackson Collins,Residential,Recurring,Nextdoor,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,59.9,18.34,5.75,35.81,0.5978297161936561,0.98,0.82,-0.16000000000000003,-0.16326530612244902,6.08,-0.33000000000000007,-0.05427631578947369,0,0,11,4.9
914957,,2026-06-12,2026-06-14,2026-06-01 00:00:00,376,Elijah Morgan,Residential,Recurring,Facebook,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,72.04,32.32,8.38,31.340000000000003,0.43503609106052193,1.43,1.51,0.08000000000000007,0.055944055944056,9.4,-1.0199999999999996,-0.10851063829787229,0,1,30,4.7
907114,,2026-06-14,2026-06-14,2026-06-01 00:00:00,178,Noah Parker,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,57.18,19.060000000000002,7.63,30.49,0.5332284015389996,1.06,0.89,-0.17000000000000004,-0.16037735849056606,6.98,0.6499999999999995,0.09312320916905435,1,0,18,4.9
905591,,2026-06-14,2026-06-14,2026-06-01 00:00:00,143,Mason Reed,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,52.2,16.130000000000003,6.05,30.02,0.575095785440613,0.98,0.81,-0.16999999999999993,-0.17346938775510198,6.39,-0.33999999999999986,-0.05320813771517995,0,0,21,4.7
904674,,2026-06-14,2026-06-14,2026-06-01 00:00:00,119,Noah Flores,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,54.44,24.580000000000002,5.44,24.419999999999995,0.4485672299779573,0.98,1.2,0.21999999999999997,0.22448979591836732,5.85,-0.40999999999999925,-0.07008547008546996,0,0,11,4.6
916700,,2026-06-14,2026-06-14,2026-06-01 00:00:00,416,Caleb Murphy,Residential,Recurring,Referral,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,81.98,32.980000000000004,10.63,38.37,0.46804098560624535,1.32,1.53,0.20999999999999996,0.15909090909090906,9.05,1.58,0.174585635359116,0,0,38,4.4
908254,,2026-06-14,2026-06-14,2026-06-01 00:00:00,199,Henry Morgan,Residential,Recurring,Yard Sign,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,78.38,28.35,7.8,42.23,0.5387854044399081,1.37,1.37,0.0,0.0,8.26,-0.45999999999999996,-0.05569007263922518,0,0,39,5.0
908748,,2026-06-14,2026-06-14,2026-06-01 00:00:00,210,Logan Price,Residential,Recurring,Homebuilder/HOA,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Nolensville,54.51,23.009999999999998,6.07,25.43,0.4665199046046597,1.07,1.07,0.0,0.0,6.76,-0.6899999999999995,-0.10207100591715969,0,0,38,4.1
908711,,2026-06-14,2026-06-14,2026-06-01 00:00:00,209,Logan Collins,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Nolensville,59.81,23.85,6.37,29.59,0.49473332218692523,1.15,1.14,-0.010000000000000009,-0.008695652173913052,6.36,0.009999999999999787,0.0015723270440251237,0,0,31,4.6
913051,,2026-06-14,2026-06-14,2026-06-01 00:00:00,331,Hudson Brooks,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,61.64,17.31,7.04,37.29,0.6049643088903309,0.91,0.85,-0.06000000000000005,-0.06593406593406599,6.47,0.5700000000000003,0.08809891808346218,0,0,22,4.9
903642,,2026-06-14,2026-06-14,2026-06-01 00:00:00,95,Maple Builders,Commercial,Recurring,Facebook,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,89.21,32.17,9.06,47.97999999999999,0.5378320816052011,1.43,1.48,0.050000000000000044,0.034965034965034995,8.85,0.21000000000000085,0.02372881355932213,0,0,19,4.8
909787,,2026-06-14,2026-06-14,2026-06-01 00:00:00,235,Lucas Hayes,Residential,Recurring,Google Search,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,93.38,17.240000000000002,23.7,52.43999999999998,0.5615763546798028,0.89,0.83,-0.06000000000000005,-0.0674157303370787,23.79,-0.08999999999999986,-0.003783102143757876,0,0,18,3.8
908612,,2026-06-14,2026-06-14,2026-06-01 00:00:00,206,Caleb Parker,Residential,Recurring,Nextdoor,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,90.55,17.95,21.61,50.989999999999995,0.5631143014908889,0.87,0.77,-0.09999999999999998,-0.11494252873563215,19.88,1.7300000000000004,0.08702213279678071,0,0,20,4.5
904038,,2026-06-14,2026-06-14,2026-06-01 00:00:00,103,James Bailey,Residential,Recurring,Nextdoor,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,126.38,23.66,28.66,74.06,0.5860104446906157,1.26,1.18,-0.08000000000000007,-0.06349206349206354,29.1,-0.4400000000000013,-0.01512027491408939,0,0,23,4.9
917316,50740,2026-06-14,2026-06-14,2026-06-01 00:00:00,174,Logan Ramos,Residential,One-time,Google Search,Standard,10,Sod Installation,Project,one-time,0.32,2,Crew B,Franklin,Spring Hill,1486.1,334.55,561.46,590.0899999999999,0.39707287531121727,16.21,16.32,0.10999999999999943,0.006785934608266467,559.71,1.75,0.0031266191420557072,0,0,55,4.9
914006,,2026-06-14,2026-06-14,2026-06-01 00:00:00,353,Jack Diaz,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nolensville,57.97,23.28,7.37,27.319999999999997,0.47127824736932894,1.01,1.08,0.07000000000000006,0.06930693069306937,6.86,0.5099999999999998,0.07434402332361513,0,0,50,4.3
910352,,2026-06-12,2026-06-14,2026-06-01 00:00:00,251,Liam Morgan,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,57.18,24.589999999999996,6.06,26.530000000000005,0.4639734172787689,1.0,1.2,0.19999999999999996,0.19999999999999996,6.34,-0.28000000000000025,-0.04416403785488963,0,1,19,5.0
905228,,2026-06-14,2026-06-14,2026-06-01 00:00:00,135,Noah Turner,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,59.29,17.13,6.5,35.66,0.6014504975543936,0.99,0.84,-0.15000000000000002,-0.15151515151515155,6.54,-0.040000000000000036,-0.006116207951070342,0,0,23,4.5
909901,,2026-06-12,2026-06-14,2026-06-01 00:00:00,238,Luke Ward,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,62.44,21.93,5.55,34.96,0.5598975016015375,0.93,1.06,0.13,0.13978494623655913,5.91,-0.3600000000000003,-0.060913705583756396,0,1,18,4.6
914049,,2026-06-14,2026-06-14,2026-06-01 00:00:00,354,Levi Bailey,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,47.19,19.28,6.05,21.859999999999996,0.46323373596100864,1.08,0.91,-0.17000000000000004,-0.15740740740740744,5.78,0.2699999999999996,0.046712802768166015,0,0,17,4.9
908593,,2026-06-14,2026-06-14,2026-06-01 00:00:00,206,Caleb Parker,Residential,Recurring,Nextdoor,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,56.37,22.63,7.0,26.739999999999995,0.47436579740996976,1.03,1.03,0.0,0.0,6.59,0.41000000000000014,0.06221547799696512,0,0,27,4.5
914300,,2026-06-14,2026-06-14,2026-06-01 00:00:00,359,Levi Reed,Residential,Recurring,Google Search,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nolensville,110.81,22.810000000000002,30.06,57.94,0.5228769966609511,1.16,1.04,-0.11999999999999988,-0.10344827586206887,31.51,-1.4500000000000028,-0.0460171374166932,0,0,13,4.5
914062,,2026-06-14,2026-06-14,2026-06-01 00:00:00,354,Levi Bailey,Residential,Recurring,Google Search,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,4,Crew D,Spring Hill,Spring Hill,85.78,17.8,22.79,45.190000000000005,0.5268127768710655,0.87,0.88,0.010000000000000009,0.011494252873563229,23.26,-0.4700000000000024,-0.020206362854686258,0,0,29,4.6
908396,,2026-06-14,2026-06-14,2026-06-01 00:00:00,203,Caleb Hayes,Residential,Recurring,Website,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,74.89,29.560000000000002,8.56,36.769999999999996,0.4909867806115636,1.33,1.3,-0.030000000000000027,-0.02255639097744363,9.0,-0.4399999999999995,-0.048888888888888836,0,0,8,5.0
903959,,2026-06-14,2026-06-14,2026-06-01 00:00:00,102,Creek Academy,Commercial,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,72.47,21.18,6.27,45.019999999999996,0.6212225748585621,0.97,1.04,0.07000000000000006,0.07216494845360831,6.49,-0.22000000000000064,-0.03389830508474586,0,0,8,4.0
900855,,2026-06-14,2026-06-14,2026-06-01 00:00:00,21,River Academy,Commercial,Recurring,Facebook,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,3,Crew C,Brentwood,Brentwood,146.57,26.5,31.8,88.27,0.6022378385754247,1.23,1.24,0.010000000000000009,0.008130081300813016,30.6,1.1999999999999993,0.039215686274509776,0,0,27,4.7
914450,,2026-06-14,2026-06-14,2026-06-01 00:00:00,363,Jackson Diaz,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,58.39,22.590000000000003,6.07,29.729999999999997,0.5091625278301078,0.99,1.06,0.07000000000000006,0.07070707070707077,6.48,-0.41000000000000014,-0.06327160493827162,0,0,20,4.3
913478,,2026-06-14,2026-06-14,2026-06-01 00:00:00,341,Hudson Murphy,Residential,Recurring,Website,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Nashville,90.45,16.81,20.66,52.980000000000004,0.585737976782753,0.85,0.76,-0.08999999999999997,-0.10588235294117644,21.62,-0.9600000000000009,-0.04440333024976877,0,0,38,4.7
910003,,2026-06-14,2026-06-14,2026-06-01 00:00:00,242,Henry Reed,Residential,Recurring,Website,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,84.76,28.08,8.21,48.470000000000006,0.5718499292118925,1.39,1.22,-0.16999999999999993,-0.12230215827338126,8.17,0.040000000000000924,0.004895960832313455,0,0,9,4.9
911293,,2026-06-15,2026-06-15,2026-06-01 00:00:00,281,Logan Gray,Residential,Recurring,Facebook,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,5,Crew E,Nashville,Nashville,91.59,18.22,20.75,52.620000000000005,0.5745168686537832,0.84,0.8,-0.039999999999999925,-0.04761904761904753,22.01,-1.2600000000000016,-0.05724670604270793,0,0,17,4.3
904103,,2026-06-15,2026-06-15,2026-06-01 00:00:00,104,Aiden Murphy,Residential,Recurring,Yard Sign,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Franklin,97.28,18.869999999999997,23.47,54.94,0.5647615131578947,0.85,0.91,0.06000000000000005,0.07058823529411772,23.04,0.4299999999999997,0.018663194444444434,0,0,27,4.7
907651,,2026-06-15,2026-06-15,2026-06-01 00:00:00,188,Hill Church,Commercial,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Nolensville,71.78,20.77,6.0,45.010000000000005,0.627054889941488,1.01,1.01,0.0,0.0,6.24,-0.2400000000000002,-0.03846153846153849,0,0,42,4.5
915244,,2026-06-15,2026-06-15,2026-06-01 00:00:00,382,River Apartments,Commercial,Recurring,Homebuilder/HOA,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,1,Crew A,Nolensville,Franklin,118.69,20.03,22.61,76.05,0.6407447973713034,0.85,0.88,0.030000000000000027,0.03529411764705886,23.18,-0.5700000000000003,-0.024590163934426243,0,0,34,4.9
912356,,2026-06-15,2026-06-15,2026-06-01 00:00:00,312,Oak Cafe,Commercial,Recurring,Yard Sign,Estate/Commercial,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,5,Crew E,Nashville,Nashville,217.25,41.11,51.13,125.00999999999999,0.5754200230149596,1.76,1.9,0.1399999999999999,0.07954545454545449,46.74,4.390000000000001,0.09392383397518186,0,0,33,5.0
916781,,2026-06-15,2026-06-15,2026-06-01 00:00:00,418,Hudson Brooks,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,58.37,19.86,5.99,32.519999999999996,0.5571355148192564,1.06,0.98,-0.08000000000000007,-0.07547169811320761,6.3,-0.3099999999999996,-0.04920634920634914,0,0,37,4.4
902263,,2026-06-15,2026-06-15,2026-06-01 00:00:00,53,Creek Clinic,Commercial,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,88.89,31.259999999999998,9.17,48.46,0.5451681853976825,1.28,1.39,0.10999999999999988,0.0859374999999999,8.57,0.5999999999999996,0.0700116686114352,0,0,20,4.8
901828,,2026-06-15,2026-06-15,2026-06-01 00:00:00,43,Luke Ross,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,58.55,22.259999999999998,7.31,28.98,0.4949615713065756,0.95,0.94,-0.010000000000000009,-0.010526315789473694,6.79,0.5199999999999996,0.0765832106038291,0,0,15,4.9
913545,,2026-06-15,2026-06-15,2026-06-01 00:00:00,342,Luke Turner,Residential,Recurring,Referral,Standard,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Brentwood,93.78,19.3,19.24,55.24000000000001,0.5890381744508425,0.92,0.94,0.019999999999999907,0.021739130434782507,19.82,-0.5800000000000018,-0.029263370332997064,0,0,31,4.6
908188,,2026-06-15,2026-06-15,2026-06-01 00:00:00,198,Jackson Gray,Residential,Recurring,Facebook,Estate/Commercial,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,111.47,38.87,12.94,59.66,0.5352112676056338,1.96,1.91,-0.050000000000000044,-0.025510204081632678,12.81,0.129999999999999,0.010148321623731383,0,0,21,4.7
901477,,2026-06-14,2026-06-15,2026-06-01 00:00:00,36,James Ross,Residential,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,86.22,33.85,9.31,43.059999999999995,0.49942008814660166,1.37,1.54,0.16999999999999993,0.12408759124087584,8.69,0.620000000000001,0.07134637514384362,0,1,33,5.0
915573,,2026-06-15,2026-06-15,2026-06-01 00:00:00,389,Aiden Hayes,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,57.09,24.849999999999998,6.02,26.22000000000001,0.4592748292170259,1.07,1.2,0.1299999999999999,0.12149532710280363,6.3,-0.28000000000000025,-0.04444444444444449,0,0,35,4.9
901663,,2026-06-15,2026-06-15,2026-06-01 00:00:00,40,Caleb Flores,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,58.86,19.35,7.28,32.23,0.5475705062861026,0.92,0.95,0.029999999999999916,0.03260869565217382,6.47,0.8100000000000005,0.12519319938176207,0,0,27,4.6
909354,,2026-06-14,2026-06-15,2026-06-01 00:00:00,227,Aiden Price,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,64.05,22.26,6.12,35.669999999999995,0.5569086651053864,1.07,1.07,0.0,0.0,6.13,-0.009999999999999787,-0.0016313213703099162,0,1,34,5.0
907991,,2026-06-15,2026-06-15,2026-06-01 00:00:00,195,Lucas Morgan,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,53.79,17.48,7.4,28.910000000000004,0.5374604945157093,1.11,0.88,-0.2300000000000001,-0.20720720720720728,5.99,1.4100000000000001,0.2353923205342237,0,0,11,5.0
913946,,2026-06-15,2026-06-15,2026-06-01 00:00:00,352,Logan Brooks,Residential,Recurring,Referral,Estate/Commercial,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Franklin,116.87,48.33,15.24,53.300000000000004,0.4560622914349277,2.11,2.13,0.020000000000000018,0.009478672985782,14.44,0.8000000000000007,0.05540166204986155,0,0,45,4.6
900836,,2026-06-15,2026-06-15,2026-06-01 00:00:00,21,River Academy,Commercial,Recurring,Facebook,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,95.55,32.06,9.19,54.3,0.5682888540031397,1.35,1.52,0.16999999999999993,0.12592592592592586,9.03,0.16000000000000014,0.017718715393134014,0,0,8,4.5
900880,,2026-06-15,2026-06-15,2026-06-01 00:00:00,22,Fox Cafe,Commercial,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,70.54,20.950000000000003,6.68,42.910000000000004,0.60830734335129,1.06,0.98,-0.08000000000000007,-0.07547169811320761,6.87,-0.1900000000000004,-0.027656477438136883,0,0,21,4.1
904019,,2026-06-15,2026-06-15,2026-06-01 00:00:00,103,James Bailey,Residential,Recurring,Nextdoor,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,81.21,26.099999999999998,7.66,47.45,0.5842876493042729,1.3,1.28,-0.020000000000000018,-0.015384615384615398,8.79,-1.129999999999999,-0.1285551763367462,0,0,36,4.9
900204,,2026-06-15,2026-06-15,2026-06-01 00:00:00,4,Liam Ross,Residential,Recurring,Website,Premium,2,Fertilization & Weed Control,Recurring Maintenance,recurring,0.34,2,Crew B,Franklin,Spring Hill,120.67,24.06,29.62,66.99,0.5551504102096627,1.05,1.15,0.09999999999999987,0.09523809523809511,28.0,1.620000000000001,0.05785714285714289,0,0,41,4.7
913667,,2026-06-15,2026-06-15,2026-06-01 00:00:00,347,Henry Diaz,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,61.05,21.07,6.54,33.44,0.5477477477477477,1.11,0.99,-0.1200000000000001,-0.1081081081081082,6.67,-0.1299999999999999,-0.019490254872563704,0,0,24,5.0
903471,,2026-06-15,2026-06-15,2026-06-01 00:00:00,87,Mateo Cole,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,57.51,17.74,6.31,33.459999999999994,0.5818118588071639,1.01,0.82,-0.19000000000000006,-0.18811881188118817,6.52,-0.20999999999999996,-0.03220858895705521,0,0,30,4.4
915193,,2026-06-15,2026-06-15,2026-06-01 00:00:00,381,Jack Gray,Residential,Recurring,Yard Sign,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,79.42,21.18,9.43,48.81,0.6145807101485772,1.34,1.03,-0.31000000000000005,-0.23134328358208958,9.51,-0.08000000000000007,-0.008412197686645645,0,0,10,4.5
